Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP_Bin,Health_GDP_Impact,CO2_per_Energy,Dependency_Ratio
0.023,41.5,7.093404625868766,46.0,6.263398262591624,21.948525640754596,0.037,5.030437921392435,189.75,0.02,0.1,0.09,72.0,66.0,0.6,1,0.296,0.66,0.044,13.63565755179057,0.507,20.40168221419826,18.683045016112164,Low,0.81209544870792,0.9765958535416723,0.515151515151515
0.018,41.0,6.738152494595957,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.3,0.12,77.0,73.0,0.7,1,0.26,0.683,0.057,12.469828249328351,0.568,20.101508654335337,18.845948485892656,Lower-Middle,1.429633746239048,0.6374344208005935,0.46412884333821375
0.019,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.5,0.12,80.0,75.0,0.5,1,0.288,0.645,0.067,11.972449373260579,0.938,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5503875968992248
0.024,37.55,3.9512437185814275,31.0,2.4849066497880004,18.627736302724042,0.118,5.081404364984463,189.75,0.05,0.1,0.12,70.0,64.0,0.0,1,0.357,0.606,0.037,11.444668037263904,0.436,15.201805169084134,16.02378508137718,Low,2.1980728837214367,1.1338162297178882,0.6501650165016502
0.035,45.14999999999999,4.605170185988092,17.0,3.4965075614664802,18.824404456711385,0.118,6.376726947898627,189.75,0.032,0.0,0.12,75.0,69.0,0.5,1,0.2995,0.6425000000000001,0.052,10.86189863570049,0.705,15.319588176962746,19.93800336967164,Low,2.2212797258919434,1.0241660050686479,0.5470817120622568
0.025,45.14999999999999,4.605170185988092,16.0,9.57073837671504,19.36026149353309,0.118,5.680172609017068,189.75,0.035,0.1,0.14,69.0,67.0,0.3,1,0.382,0.579,0.039,11.56264852718826,0.223,17.034386422832473,15.76142084987672,Low,2.2845108562369045,0.4356526499730848,0.7271157167530224
0.017,41.0,7.988203597022576,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.4,0.12,80.0,72.0,0.7,1,0.255,0.665,0.08,12.398348658581329,0.653,18.77133762260779,18.819456870621142,Lower-Middle,1.429633746239048,0.755690218823199,0.5037593984962406
0.015,37.55,10.423738616949274,12.0,9.748236267264836,25.63072256346311,0.085,7.899153483343097,189.75,0.005,0.7,0.086,82.0,78.0,1.0,1,0.211,0.666,0.123,15.257310815491211,0.861,22.41206930494599,21.847220933611307,High,2.1786114178943645,0.9698092187176921,0.5015015015015014
0.032,41.5,8.497806477616047,51.0,9.57073837671504,22.568454365441628,0.042,3.7376696182833684,207.0,0.054,0.0,0.098,63.0,59.0,0.0,1,0.397,0.576,0.027,15.671437229399558,0.131,15.319588176962746,18.20995972498239,Lower-Middle,0.9478750833485484,0.8038990442081893,0.7361111111111113
0.029,37.55,5.087596335232384,35.0,4.07753744390572,20.01178529463085,0.059,5.10594547390058,224.0,0.016,0.0,0.127,75.0,68.0,0.5,1,0.39,0.56,0.049,12.113085265935489,0.208,18.440483381052466,16.801192546169812,Low,1.18069533238322,1.001981057045426,0.7839285714285713
0.034,37.55,5.293304824724492,55.625,4.174387269895637,20.062022572716607,0.056,4.219507705176107,189.75,0.029,0.0,0.141,68.0,65.0,0.0,1,0.411,0.558,0.031,13.10653679515445,0.187,17.44781968704484,17.387856223912145,Low,1.12347326407213,1.0229819587568778,0.7921146953405016
0.028,37.55,5.043425116919247,32.0,4.07753744390572,19.52283351769994,0.069,5.327876168789581,189.75,0.013,0.1,0.122,75.0,69.0,0.5,1,0.379,0.561,0.06,11.535567195451053,0.232,16.536806051605975,16.770420889081343,Low,1.3470755127212959,0.99328171828109,0.7825311942959001
0.028,37.55,4.564348191467836,47.0,3.58351893845611,20.081620836855798,0.037,4.48863636973214,189.75,0.017,0.1,0.082,72.0,68.0,0.1,1,0.391,0.573,0.036,12.301391916202267,0.237,18.77133762260779,16.380459992348886,Low,0.7430199709636645,0.9958174609408876,0.7452006980802792
0.018,45.14999999999999,6.09807428216624,21.0,4.990432586778736,20.977333655500274,0.046,6.54965074223381,189.75,0.01,0.3,0.104,77.0,72.0,1.3,1,0.276,0.651,0.073,11.343298983620814,0.28,19.638556456405873,17.76675429577647,Low,0.9649573481530126,1.0179689352693955,0.5360983102918587
0.017,45.14999999999999,12.103026117204077,30.0,11.207405234388567,26.521635442397265,0.082,6.3080984415095305,295.75,0.014,0.3,0.111,79.0,71.0,1.0,1,0.257,0.639,0.104,17.487532672161763,0.904,22.329498618632204,22.345225030131694,High,2.1747741062765757,0.9914495246794585,0.5649452269170578
0.012,41.0,7.765993079407675,26.0,9.57073837671504,21.687861380177758,0.061,5.267858159063328,239.0,0.02,0.3,0.11,77.0,72.0,1.1,1,0.212,0.696,0.092,11.52505164476807,0.441,20.916362467732725,19.413932520666354,Low,1.3229595441908433,0.7346689325425376,0.4367816091954023
0.015,44.9,7.344719054149673,31.0,6.565264970035361,22.84180741154123,0.071,7.451241684987676,189.75,0.012,0.3,0.055,77.0,71.0,1.1,1,0.242,0.693,0.065,12.742712204189145,0.824,21.5108136933828,20.103369119984794,Lower-Middle,1.6217683262194271,0.9708475622784885,0.443001443001443
0.013,41.0,7.2633296174768365,26.0,5.996452088619021,22.230283352002612,0.075,6.834108738813838,239.0,0.014,0.6,0.108,77.0,72.0,0.9,1,0.2,0.694,0.106,12.529162884143842,0.326,20.925390021853538,19.48539148439307,Lower-Middle,1.667271251400196,1.0381446946934632,0.4409221902017291
0.026,37.55,6.054439346269371,44.0,5.187385805840755,20.978295577897835,0.048,5.375278407684165,189.75,0.017,0.1,0.143,76.0,70.0,0.4,1,0.37,0.59,0.04,12.564435663869256,0.458,19.481937249536912,17.6441519761925,Low,1.006958187739096,0.9785133069533363,0.6949152542372882
0.013,41.0,6.249975242259483,26.0,9.57073837671504,22.497378513565867,0.061,5.267858159063328,239.0,0.02,0.7,0.12,82.0,76.0,1.1,1,0.2995,0.6425000000000001,0.052,11.080433396801446,1.0,20.159390993848074,19.931402685654813,Lower-Middle,1.372340089327518,0.5912524763669086,0.5470817120622568
0.028,45.14999999999999,9.4539138048019,50.0,8.589141690728821,23.297417580578326,0.047,4.174387269895637,295.75,0.04,0.1,0.129,68.0,63.0,0.3,1,0.374,0.58,0.045,16.08520637985718,0.651,19.602407942398468,19.76875389484946,Lower-Middle,1.0949786262871812,0.9858978112652496,0.7224137931034483
0.017,45.14999999999999,12.802747471221894,55.625,12.36930057362903,27.94351091238903,0.085,6.413458957167357,295.75,0.018,0.3,0.22649999999999998,76.0,69.0,0.6,1,0.268,0.668,0.064,19.06251871947187,0.834,22.38794922379574,23.06833554164245,High,2.3751984275530678,0.9576228315545046,0.49700598802395207
0.011,44.3,13.237124964188922,3.0,12.512560525088517,28.00799952872031,0.1,8.373553741214627,189.75,0.005,0.7,0.061,83.0,78.0,0.6,1,0.171,0.695,0.134,17.30861624871539,0.804,23.61146857761341,24.160441501305957,High,2.800799952872031,0.9796163310137853,0.43884892086330946
0.014,41.0,6.418364935936212,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.5,0.12,75.0,69.0,2.0,1,0.2995,0.6425000000000001,0.052,10.848812677328631,1.0,19.991377830149037,18.6983124881264,Lower-Middle,1.429633746239048,0.6071822712095899,0.5470817120622568
0.015,37.55,11.17261587511776,27.0,10.327643559087782,25.876593702641873,0.064,6.501289670540389,295.75,0.008,0.4,0.087,82.0,76.0,0.8,1,0.237,0.678,0.085,16.629054845803296,0.879,21.523472090249,21.4371955571786,High,1.65610199696908,0.9863142159124835,0.4749262536873156
0.021,45.14999999999999,11.05784985630873,42.0,10.237098556876308,26.05849428170472,0.063,5.676753802268282,268.0,0.017,0.2,0.154,77.0,69.0,0.8,1,0.3,0.648,0.052,17.610963589179406,0.742,21.539515215082428,21.461864280888058,High,1.6416851397473975,0.98404848905967,0.5432098765432098
0.017,45.14999999999999,9.056489647157923,55.625,8.413830678421084,23.993670913466058,0.084,6.26530121273771,295.75,0.009,0.3,0.128,81.0,76.0,0.3,1,0.266,0.673,0.061,15.31138260496639,0.682,21.52122338230895,20.436916211059966,Upper-Middle,2.015468356731149,0.962040847825925,0.48588410104011887
0.011,41.0,10.193803652888551,26.0,9.224046019032295,24.794060258725317,0.104,6.376726947898627,239.0,0.005,0.1,0.12,80.0,76.0,0.0,1,0.186,0.699,0.115,16.240461502786072,0.763,21.604965124465025,19.93800336967164,Upper-Middle,2.578582266907433,0.9970420354048244,0.43061516452074394
0.013,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,79.0,72.0,0.5,1,0.203,0.671,0.126,11.870788702608266,0.903,19.611568311769158,19.222682333908697,Lower-Middle,1.429633746239048,0.8562641811686308,0.4903129657228018
0.02,37.55,5.017279836814924,14.0,3.784189633918261,19.837971208852352,0.051,5.700443573390687,189.75,0.012,0.4,0.092,75.0,69.0,1.3,1,0.2995,0.6425000000000001,0.052,11.167557780910645,0.672,18.119575664681957,16.213405921671733,Low,1.01173653165147,1.0487209372396389,0.5470817120622568
0.023,39.5,9.972593750934676,22.0,8.862058677395472,24.4446287808956,0.05,5.3612921657094255,286.0,0.028,0.2,0.158,75.0,69.0,0.6,1,0.323,0.619,0.058,16.078836601070194,0.7,22.125433547468656,20.09027258108945,Upper-Middle,1.22223143904478,1.0112081135546838,0.6155088852988692
0.023,37.55,10.333970423619581,55.625,9.335474102732949,24.65524394826097,0.067,5.488937726156687,295.75,0.023,0.1,0.12,78.0,72.0,0.7,1,0.32,0.622,0.058,16.473557719661162,0.621,20.254860930661817,20.412656261215183,Upper-Middle,1.6519013445334851,0.9998545128072093,0.6077170418006431
0.021,37.55,8.839131752546109,22.0,8.40737832540903,23.724229403445925,0.063,5.337538079701318,295.75,0.018,0.1,0.12,76.0,66.0,1.0,1,0.343,0.592,0.065,15.627555054454803,0.627,20.491333780860156,19.709913394983946,Upper-Middle,1.4946264524170934,0.9395956500093011,0.6891891891891893
0.015,41.0,6.424869023905388,26.0,9.57073837671504,21.475511698726226,0.061,5.267858159063328,239.0,0.02,0.6,0.12,72.0,68.0,1.2,1,0.2995,0.6425000000000001,0.052,10.942986576711732,0.835,20.350025877585416,19.93800336967164,Low,1.3100062136222999,0.6077975629458326,0.5470817120622568
0.019,45.14999999999999,5.476463551931511,20.0,4.406719247264253,20.447365916208994,0.061,6.1070228877422545,189.75,0.012,0.2,0.098,74.0,69.0,0.5,1,0.287,0.638,0.075,11.548167118308434,0.358,18.675322970077882,16.588099342704055,Low,1.2472893208887486,1.0128995609865534,0.567398119122257
0.034,37.55,9.444384297758681,34.0,9.05122740031911,24.25294750184811,0.072,5.220355825078324,295.75,0.031,0.1,0.128,74.0,67.0,0.9,1,0.426,0.531,0.043,16.40462195576792,0.48,20.77680660482231,20.418098451510463,Upper-Middle,1.7462122201330637,0.9396249752999158,0.8832391713747645
0.022,39.0,7.356918242356021,37.0,6.2166061010848646,21.277343335688556,0.039,4.499809670330265,288.0,0.034,0.1,0.146,68.0,62.0,0.7,1,0.372,0.592,0.035,13.554675523628129,0.282,17.72753358339242,17.87595358575207,Low,0.8298163900918537,1.019442954112469,0.6875000000000001
0.028,40.4,7.779885115070522,55.625,7.828038032125829,22.49572790170174,0.054,3.5553480614894135,189.75,0.063,0.1,0.22649999999999998,62.0,59.0,0.3,1,0.373,0.584,0.043,16.068244999671148,0.474,19.06253463538792,19.617628936362486,Lower-Middle,1.214769306691894,0.8812700043609909,0.7123287671232876
0.028,44.0,9.080231686629162,21.0,8.453827315794417,23.230870532147915,0.079,4.919980925828125,295.75,0.024,0.1,0.166,74.0,70.0,0.6,1,0.386,0.572,0.042,15.786592229304645,0.498,20.11995936221441,19.548851838098265,Lower-Middle,1.8352387720396852,0.9604820760221532,0.7482517482517483
0.016,45.14999999999999,9.509036565691064,8.0,8.343077871169383,23.27427658062941,0.049,5.442417710521793,295.75,0.017,0.2,0.172,75.0,69.0,1.0,1,0.304,0.618,0.077,14.794769328413585,0.532,21.48500580943882,19.644456178515657,Lower-Middle,1.1404395524508413,1.0177627433710887,0.6165048543689321
0.021,45.14999999999999,13.029910312158272,25.0,12.082276567716663,27.673500878058693,0.058,6.338594078203183,295.75,0.016,0.2,0.076,78.0,74.0,0.6,1,0.314,0.63,0.056,18.547576091655447,0.769,23.366244041376056,23.01761712511418,High,1.6050630509274042,0.9959971603346457,0.5873015873015873
0.025,45.14999999999999,8.432941638968646,39.0,7.962763930168115,22.732575555029516,0.069,4.532599493153256,240.0,0.024,0.0,0.13,76.0,70.0,0.4,1,0.364,0.592,0.043,15.53747933753308,0.564,19.35677410704427,19.44672234336987,Lower-Middle,1.5685477132970367,0.9408862829226016,0.6875
0.021,44.7,8.871505346165781,18.0,8.014666370464942,23.77357625390668,0.067,5.948034989180646,295.75,0.018,0.2,0.083,79.0,74.0,0.9,1,0.302,0.635,0.063,15.065708811817494,0.643,21.314380292494914,19.940193951046663,Upper-Middle,1.5928296090117475,0.9841190989864911,0.5748031496062992
0.025,37.55,8.327726166461412,35.0,8.349011198176003,23.34756548700083,0.06,4.912654885736052,295.75,0.023,0.1,0.22649999999999998,74.0,70.0,0.8,1,0.349,0.602,0.049,15.627936007182491,0.578,18.61130111182548,19.030446321008043,Lower-Middle,1.4008539292200497,0.890760101783401,0.6611295681063123
0.021,38.3,10.67380408586716,55.625,9.57045937831747,25.34992928487085,0.051,5.262690188904886,295.75,0.019,0.3,0.22649999999999998,76.0,70.0,0.5,1,0.312,0.632,0.056,17.159375781282012,0.758,21.41990690725887,20.940793650279492,High,1.2928463935284134,1.009776747050528,0.5822784810126582
0.012,45.14999999999999,9.051344640485725,7.0,9.57073837671504,25.21777405290115,0.061,5.267858159063328,189.75,0.02,0.3,0.12,83.0,74.0,0.7,1,0.215,0.66,0.125,15.146026846252726,0.94,21.951150461611572,21.278873604058017,Upper-Middle,1.53828421722697,0.8562641811686308,0.515151515151515
0.02,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,77.0,72.0,0.5,1,0.2995,0.6425000000000001,0.052,10.583169482142504,1.0,20.315297600123888,18.234351177809064,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.02,45.14999999999999,5.521460917862246,19.0,4.430816798843313,20.343576748964818,0.041,6.313548046277095,189.75,0.01,0.5,0.093,75.0,69.0,1.3,1,0.2995,0.6425000000000001,0.052,10.829312687193204,0.319,18.643824303266577,16.300417291085605,Low,0.8340866467075576,1.0166906972516987,0.5470817120622568
0.017,37.55,5.955837369464831,20.0,4.859812404361672,20.859155540568256,0.068,6.115892125483034,189.75,0.014,0.3,0.101,76.0,71.0,0.9,1,0.27,0.653,0.077,12.044435679929052,0.211,19.525937578650403,17.553180200057167,Low,1.4184225767586416,1.0163870374129527,0.5313935681470138
0.017,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,82.0,75.0,0.5,1,0.2995,0.6425000000000001,0.052,10.271804465008787,0.56,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.5470817120622568
0.018,45.0,5.313205979041787,12.0,4.2626798770413155,20.34357676650678,0.039,5.5093883366279774,189.75,0.019,0.2,0.096,74.0,70.0,1.0,1,0.276,0.653,0.07,11.599525090535208,0.477,18.5159909328476,16.811242881518265,Low,0.7933994938937644,1.0096008313598732,0.5298621745788668
0.019,37.55,7.8009820712577405,55.625,6.5722825426940075,21.80052238067529,0.059,5.834810737062605,199.0,0.024,0.1,0.138,73.0,66.0,0.7,1,0.295,0.643,0.062,13.143016623214137,0.665,18.105970012811294,17.147715103853763,Low,1.286230820459842,1.0302021916475357,0.5552099533437014
0.015,37.55,10.74639005318091,43.0,9.919951278566794,23.80656922566572,0.048,6.673297967767654,210.0,0.023,0.3,0.118,73.0,66.0,1.2,1,0.211,0.713,0.076,14.085568992397494,0.096,20.24684164150806,18.858935681335133,Upper-Middle,1.1427153228319544,0.9841060439778205,0.4025245441795231
0.02,41.0,5.0689042022202315,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.1,0.12,75.0,69.0,0.5,1,0.2995,0.6425000000000001,0.052,10.26252470426388,0.888,20.350025877585416,19.93800336967164,Lower-Middle,1.429633746239048,0.4795222454266665,0.5470817120622568
0.014,45.14999999999999,15.57830420576957,6.0,14.664385031985635,30.30381022090361,0.118,8.920923462230686,295.75,0.007,0.8,0.081,80.0,75.0,0.8,1,0.202,0.673,0.125,19.523388660740434,0.803,25.72617805136321,25.433714535239147,High,3.575849606066626,0.9945046788597003,0.48588410104011887
0.015,45.14999999999999,8.699514748210191,44.0,8.062432791583195,23.876452053470288,0.08,6.329720905522696,295.75,0.012,0.3,0.089,80.0,73.0,0.9,1,0.233,0.63,0.137,15.020997715079005,0.938,20.64854229182806,19.68480747392291,Upper-Middle,1.910116164277623,0.9599535740877365,0.5873015873015873
0.022,45.14999999999999,12.07702262511216,55.625,11.049857726725605,26.162927498324155,0.06,6.210600077024653,295.75,0.015,0.2,0.171,77.0,71.0,0.9,1,0.305,0.643,0.052,17.13535101875291,0.886,20.69486636345352,21.533751510368234,High,1.5697756498994493,1.0022543750310269,0.5552099533437014
0.013,41.0,9.051344640485725,26.0,9.57073837671504,23.436618790804065,0.061,5.267858159063328,239.0,0.02,0.3,0.12,82.0,76.0,0.5,1,0.214,0.669,0.117,11.584538899779762,0.941,21.13669911536513,19.93800336967164,Lower-Middle,1.429633746239048,0.8562641811686308,0.4947683109118087
0.024,45.14999999999999,11.649377588105729,25.0,10.530120929037734,25.86493034422055,0.038,5.214935757608986,295.75,0.025,0.1,0.08,72.0,69.0,0.8,1,0.274,0.68,0.047,17.39137186254998,0.661,19.976717881769055,20.24037958349041,High,0.9828673530803809,1.0103430536246725,0.47205882352941175
0.048,45.14999999999999,10.188591303973109,55.625,9.357466436866476,25.156200474917764,0.038,5.181783550292085,272.0,0.1075,0.0,0.125,51.0,48.0,0.4,1,0.479,0.497,0.024,16.723200486900463,0.385,19.49568317039431,19.91806915481498,Upper-Middle,0.955935618046875,0.9836953241487444,1.012072434607646
0.039,45.14999999999999,8.41027590907016,31.0,8.095293776844649,22.615407727053633,0.042,3.4657359027997265,270.0,0.066,0.0,0.12,60.0,57.0,0.4,1,0.439,0.533,0.029,16.009763390704986,0.411,19.279342367227173,18.440483381052466,Lower-Middle,0.9498471245362526,0.9246843604416112,0.8780487804878049
0.025,37.55,8.513385953073284,55.625,7.674152921281675,23.13138523200655,0.053,5.730099782973574,189.75,0.043,0.1,0.165,46.0,46.0,0.8,1,0.348,0.618,0.034,14.474956166851204,0.558,17.893048018819147,17.804494623047066,Lower-Middle,1.2259634172963472,0.9814659748718569,0.6181229773462783
0.044,44.5,7.4377951216719325,16.0,9.57073837671504,22.84561244883707,0.086,3.6888794541139363,270.0,0.076,0.0,0.12,55.0,54.0,0.2,1,0.462,0.512,0.025,16.500609175005998,0.24,18.22222981742365,18.5159909328476,Lower-Middle,1.9647226705999878,0.7036211527149062,0.9511718750000001
0.045,45.14999999999999,5.521460917862246,13.0,9.57073837671504,21.20051458618546,0.079,2.772588722239781,189.75,0.066,0.0,0.165,53.0,50.0,0.1,1,0.442,0.532,0.026,15.970092155088025,0.101,14.285514812209815,18.832790401401716,Low,1.6748406523086512,0.5223344596272275,0.8796992481203008
0.039,45.14999999999999,8.620832226175724,38.0,8.763428073953845,23.890239214646964,0.05,4.110873864173311,295.75,0.071,0.0,0.12,54.0,52.0,0.3,1,0.438,0.53,0.033,16.790786367517445,0.503,18.933504376369054,20.148790187880163,Upper-Middle,1.1945119607323482,0.8829718579249582,0.8886792452830188
0.036,45.14999999999999,5.4638318050256105,22.0,9.57073837671504,21.409071260643717,0.043,3.044522437723423,295.75,0.107,0.0,0.12,48.0,45.0,0.1,1,0.412,0.549,0.039,15.247042829081856,0.385,16.283610174181653,17.840862266556567,Low,0.9205900642076797,0.5168827011234337,0.8214936247723131
0.048,45.14999999999999,6.236369590203704,55.625,9.57073837671504,23.06043916365272,0.036,3.332204510175204,295.75,0.097,0.0,0.12,50.0,48.0,0.1,1,0.491,0.484,0.026,16.216186415895677,0.219,20.350025877585416,19.93800336967164,Lower-Middle,0.8301758098914979,0.5899653711930876,1.0681818181818183
0.038,45.14999999999999,4.836281906951478,22.0,9.57073837671504,20.08863652219715,0.052,3.7612001156935624,189.75,0.066,0.0,0.105,61.0,58.0,0.1,1,0.42,0.55,0.03,13.38363781745964,0.279,17.426428497635523,16.52356082573315,Low,1.0446090991542516,0.45751599695293943,0.818181818181818
0.045,45.14999999999999,7.944846711001996,55.625,10.009962447043133,23.67849169513814,0.073,2.772588722239781,295.75,0.097,0.0,0.22649999999999998,50.0,47.0,0.2,1,0.458,0.514,0.028,17.889976152976377,0.389,13.45883704259595,18.65969765229688,Upper-Middle,1.728529893745084,0.72160525062787,0.9455252918287939
0.039,45.14999999999999,7.29641326877392,55.625,7.13966033596492,23.196354190137374,0.021,4.174387269895637,295.75,0.049,0.0,0.12,57.0,55.0,0.5,1,0.422,0.544,0.034,15.170437051470174,0.623,20.350025877585416,19.93800336967164,Lower-Middle,0.4871234379928849,0.8964026713172379,0.838235294117647
0.036,44.6,8.835355971121606,40.0,9.237858258012922,23.876610790497764,0.065,4.430816798843313,270.0,0.082,0.0,0.12,50.0,48.0,0.6,1,0.421,0.549,0.03,16.720225897531126,0.49,18.675322970077882,20.232242842110587,Upper-Middle,1.5519797013823546,0.863008233602608,0.8214936247723131
0.029,37.8,6.263398262591624,37.0,9.57073837671504,20.722370776499293,0.08,4.532599493153256,189.75,0.066,0.0,0.116,61.0,58.0,0.1,1,0.351,0.614,0.035,13.604914210233325,0.769,15.86963441986494,16.5563506464056,Low,1.6577896621199435,0.5925223044388727,0.6286644951140066
0.024,44.0,12.189933100947025,8.0,11.185129480581873,25.815899966213777,0.048,4.624972813284271,295.75,0.021,0.2,0.123,72.0,68.0,0.5,1,0.318,0.628,0.054,18.13953622836402,0.431,23.216801813515083,21.944095758633754,High,1.2391631983782614,1.0003942198868554,0.5923566878980892
0.037,44.1,8.412721169819527,55.625,9.57073837671504,23.458872593312076,0.034,6.675823221634848,295.75,0.08,0.0,0.12,52.0,49.0,0.3,1,0.397,0.572,0.03,13.39699972320462,0.39,20.350025877585416,19.93800336967164,Upper-Middle,0.7976016681726107,0.7958499084937019,0.7465034965034967
0.039,45.14999999999999,6.028278520230698,55.625,6.519147287940395,21.045486139076413,0.034,2.302585092994046,216.0,0.042,0.0,0.12,63.0,58.0,0.0,1,0.43,0.549,0.02,15.498601081748243,0.199,17.6441519761925,19.93800336967164,Low,0.7155465287285981,0.8017236914482535,0.8196721311475409
0.036,37.55,8.759511722116487,18.0,10.357202996593003,24.003098302633695,0.043,2.70805020110221,198.0,0.057,0.0,0.08,61.0,59.0,0.0,1,0.453,0.515,0.032,18.22977675522478,0.165,20.89216437425282,18.86536657162407,Upper-Middle,1.0321332270132488,0.7712736775722169,0.9417475728155339
0.033,44.7,7.356918242356021,55.625,7.53955882930103,23.47599553183456,0.027,5.648974238161206,295.75,0.046,0.1,0.12,62.0,60.0,0.9,1,0.389,0.556,0.055,14.209472423408966,0.849,20.350025877585416,19.93800336967164,Upper-Middle,0.6338518793595331,0.8615103413905741,0.7985611510791366
0.044,45.14999999999999,6.021023349349527,27.0,9.57073837671504,20.688437618806574,0.041,3.258096538021482,295.75,0.054,0.1,0.22649999999999998,59.0,56.0,0.7,1,0.46,0.514,0.025,14.271659274639354,0.548,18.197537205138154,15.894952224644102,Low,0.8482259423710696,0.5695934507860385,0.9435797665369651
0.033,37.55,9.051344640485725,13.0,9.100413892597578,24.074152476866804,0.056,4.248495242049359,224.0,0.056,0.0,0.12,61.0,59.0,0.5,1,0.394,0.571,0.035,16.95578204021577,0.494,20.69280663049263,20.58400377076233,Upper-Middle,1.348152538704541,0.8961360135072586,0.7513134851138356
0.039,45.14999999999999,7.102499355774649,40.0,9.57073837671504,22.230853652541928,0.06,3.295836866004329,295.75,0.077,0.0,0.12,55.0,54.0,0.3,1,0.432,0.536,0.032,16.14907858427471,0.34,14.690979711984754,17.216707972959764,Lower-Middle,1.3338512191525156,0.6719019147631028,0.8656716417910446
0.039,45.14999999999999,5.429345628954441,55.625,9.57073837671504,20.552348156472622,0.06,3.5553480614894135,208.0,0.089,0.0,0.12,55.0,52.0,0.3,1,0.423,0.548,0.029,14.232193180507933,0.435,17.458346099754813,17.64632352965885,Low,1.2331408893883573,0.5136202822798139,0.8248175182481752
0.038,45.14999999999999,9.234349824436535,30.0,9.787346917401315,24.1398603978851,0.042,3.5263605246161616,295.75,0.056,0.1,0.14,59.0,56.0,0.4,1,0.426,0.547,0.026,17.473241855982693,0.228,21.058308481473336,19.39900687050537,Upper-Middle,1.0138741367111743,0.856035306470064,0.8263254113345521
0.028,37.55,2.9444389791664403,40.0,9.57073837671504,21.21225533478663,0.089,4.30406509320417,295.75,0.082,0.0,0.162,46.0,46.0,0.3,1,0.385,0.571,0.044,14.494660228880365,0.238,17.216707972959764,19.328939308161516,Low,1.88789072479601,0.2785461974588622,0.7513134851138354
0.038,42.9,6.3578422665081,31.0,9.57073837671504,20.56079450631579,0.118,3.332204510175204,189.75,0.067,0.0,0.144,59.0,57.0,0.2,1,0.434,0.535,0.031,15.116441728543267,0.471,18.878105597320356,17.87595358575207,Low,2.4261737517452633,0.6014567800214408,0.8691588785046728
0.022,41.0,11.008628483166937,26.0,9.78352088448894,25.257666952053228,0.022,5.765191102784844,239.0,0.016,0.1,0.06,76.0,73.0,1.3,1,0.297,0.658,0.044,15.586523975010808,0.773,18.410630418199872,21.015188904402272,High,0.555668672945171,1.0208751483944165,0.5182370820668692
0.036,42.6,7.573017256052546,7.0,9.57073837671504,22.965357840385774,0.043,3.044522437723423,238.0,0.047,0.0,0.22649999999999998,64.0,61.0,0.2,1,0.44,0.531,0.029,16.807575414758983,0.307,20.245230037616313,18.778355195217188,Lower-Middle,0.9875103871365882,0.716413270877482,0.8832391713747646
0.042,37.55,7.052721049232323,39.0,9.57073837671504,22.17646382162726,0.084,3.258096538021482,292.0,0.059,0.0,0.22649999999999998,52.0,52.0,0.1,1,0.46,0.509,0.03,16.46439147772817,0.153,17.57671069691365,18.26985786584569,Lower-Middle,1.8628229610166898,0.6671928485873685,0.962671905697446
0.048,45.14999999999999,6.38856140554563,25.0,9.57073837671504,22.890911386794336,0.067,3.828641396489095,270.0,0.088,0.0,0.12,53.0,53.0,0.3,1,0.465,0.505,0.03,16.391042186699654,0.344,19.47150237228063,19.24485619130468,Lower-Middle,1.5336910629152205,0.6043628342574625,0.9801980198019802
0.036,45.14999999999999,7.611842399580417,19.0,9.57073837671504,22.05569539808523,0.043,3.8501476017100584,295.75,0.072,0.0,0.203,62.0,59.0,0.6,1,0.409,0.559,0.031,15.04599928724563,0.553,20.350025877585416,19.93800336967164,Low,0.9483949021176649,0.720086159387654,0.7871198568872986
0.013,37.55,8.282483003730562,6.0,9.57073837671504,22.989298671588692,0.046,5.8944028342648505,189.75,0.014,0.2,0.115,76.0,69.0,0.8,1,0.224,0.704,0.072,14.053397686624605,0.41,21.323749333191483,20.007873049484136,Lower-Middle,1.0575077388930798,0.7835292775739309,0.42045454545454547
